FIPS,Admin2,Province_State,Combined_Key,Population,,,
48025,Bee,Texas,"Bee, Texas, US",32565,,,
48027,Bell,Texas,"Bell, Texas, US",362924,,,
48029,Bexar,Texas,"Bexar, Texas, US",2003554,,,
48031,Blanco,Texas,"Blanco, Texas, US",11931,,,
48033,Borden,Texas,"Borden, Texas, US",654,,,
48035,Bosque,Texas,"Bosque, Texas, US",18685,,,
48037,Bowie,Texas,"Bowie, Texas, US",93245,,,
48039,Brazoria,Texas,"Brazoria, Texas, US",374264,,,
48041,Brazos,Texas,"Brazos, Texas, US",229211,,,
48043,Brewster,Texas,"Brewster, Texas, US",9203,,,
48045,Briscoe,Texas,"Briscoe, Texas, US",1546,,,
48047,Brooks,Texas,"Brooks, Texas, US",7093,,,
48049,Brown,Texas,"Brown, Texas, US",37864,,,
48051,Burleson,Texas,"Burleson, Texas, US",18443,,,
48053,Burnet,Texas,"Burnet, Texas, US",48155,,,
48055,Caldwell,Texas,"Caldwell, Texas, US",43664,,,
48057,Calhoun,Texas,"Calhoun, Texas, US",21290,,,
48059,Callahan,Texas,"Callahan, Texas, US",13943,,,
48061,Cameron,Texas,"Cameron, Texas, US",423163,,,
48063,Camp,Texas,"Camp, Texas, US",13094,,,
48065,Carson,Texas,"Carson, Texas, US",5926,,,
48067,Cass,Texas,"Cass, Texas, US",30026,,,
48069,Castro,Texas,"Castro, Texas, US",7530,,,
48071,Chambers,Texas,"Chambers, Texas, US",43837,,,
48073,Cherokee,Texas,"Cherokee, Texas, US",52646,,,
48075,Childress,Texas,"Childress, Texas, US",7306,,,
48077,Clay,Texas,"Clay, Texas, US",10471,,,
48079,Cochran,Texas,"Cochran, Texas, US",2853,,,
48081,Coke,Texas,"Coke, Texas, US",3387,,,
48083,Coleman,Texas,"Coleman, Texas, US",8175,,,
48085,Collin,Texas,"Collin, Texas, US",1034730,,,
48087,Collingsworth,Texas,"Collingsworth, Texas, US",2920,,,
48089,Colorado,Texas,"Colorado, Texas, US",21493,,,
48091,Comal,Texas,"Comal, Texas, US",156209,,,
48093,Comanche,Texas,"Comanche, Texas, US",13635,,,
48095,Concho,Texas,"Concho, Texas, US",2726,,,
48097,Cooke,Texas,"Cooke, Texas, US",41257,,,
48099,Coryell,Texas,"Coryell, Texas, US",75951,,,
48101,Cottle,Texas,"Cottle, Texas, US",1398,,,
48103,Crane,Texas,"Crane, Texas, US",4797,,,
48105,Crockett,Texas,"Crockett, Texas, US",3464,,,
48107,Crosby,Texas,"Crosby, Texas, US",5737,,,
48109,Culberson,Texas,"Culberson, Texas, US",2171,,,
48111,Dallam,Texas,"Dallam, Texas, US",7287,,,
48113,Dallas,Texas,"Dallas, Texas, US",2635516,,,
48115,Dawson,Texas,"Dawson, Texas, US",12728,,,
48117,Deaf Smith,Texas,"Deaf Smith, Texas, US",18546,,,
48119,Delta,Texas,"Delta, Texas, US",5331,,,
48121,Denton,Texas,"Denton, Texas, US",887207,,,
48123,DeWitt,Texas,"DeWitt, Texas, US",20160,,,
48125,Dickens,Texas,"Dickens, Texas, US",2211,,,
48127,Dimmit,Texas,"Dimmit, Texas, US",10124,,,
48129,Donley,Texas,"Donley, Texas, US",3278,,,
48131,Duval,Texas,"Duval, Texas, US",11157,,,
48133,Eastland,Texas,"Eastland, Texas, US",18360,,,
48135,Ector,Texas,"Ector, Texas, US",166223,,,
48137,Edwards,Texas,"Edwards, Texas, US",1932,,,
48139,Ellis,Texas,"Ellis, Texas, US",184826,,,
48141,El Paso,Texas,"El Paso, Texas, US",839238,,,
48143,Erath,Texas,"Erath, Texas, US",42698,,,
48145,Falls,Texas,"Falls, Texas, US",17297,,,
48147,Fannin,Texas,"Fannin, Texas, US",35514,,,
48149,Fayette,Texas,"Fayette, Texas, US",25346,,,
48151,Fisher,Texas,"Fisher, Texas, US",3830,,,
48153,Floyd,Texas,"Floyd, Texas, US",5712,,,
48155,Foard,Texas,"Foard, Texas, US",1155,,,
48157,Fort Bend,Texas,"Fort Bend, Texas, US",811688,,,
48159,Franklin,Texas,"Franklin, Texas, US",10725,,,
48161,Freestone,Texas,"Freestone, Texas, US",19717,,,
48163,Frio,Texas,"Frio, Texas, US",20306,,,
48165,Gaines,Texas,"Gaines, Texas, US",21492,,,
48167,Galveston,Texas,"Galveston, Texas, US",342139,,,
48169,Garza,Texas,"Garza, Texas, US",6229,,,
48171,Gillespie,Texas,"Gillespie, Texas, US",26988,,,
48173,Glasscock,Texas,"Glasscock, Texas, US",1409,,,
48175,Goliad,Texas,"Goliad, Texas, US",7658,,,
48177,Gonzales,Texas,"Gonzales, Texas, US",20837,,,
48179,Gray,Texas,"Gray, Texas, US",21886,,,
48181,Grayson,Texas,"Grayson, Texas, US",136212,,,
48183,Gregg,Texas,"Gregg, Texas, US",123945,,,
48185,Grimes,Texas,"Grimes, Texas, US",28880,,,
48187,Guadalupe,Texas,"Guadalupe, Texas, US",166847,,,
48189,Hale,Texas,"Hale, Texas, US",33406,,,
48191,Hall,Texas,"Hall, Texas, US",2964,,,
48193,Hamilton,Texas,"Hamilton, Texas, US",8461,,,
48195,Hansford,Texas,"Hansford, Texas, US",5399,,,
48197,Hardeman,Texas,"Hardeman, Texas, US",3933,,,
48199,Hardin,Texas,"Hardin, Texas, US",57602,,,
48201,Harris,Texas,"Harris, Texas, US",4713325,,,
48203,Harrison,Texas,"Harrison, Texas, US",66553,,,
48205,Hartley,Texas,"Hartley, Texas, US",5576,,,
48207,Haskell,Texas,"Haskell, Texas, US",5658,,,
48209,Hays,Texas,"Hays, Texas, US",230191,,,
48211,Hemphill,Texas,"Hemphill, Texas, US",3819,,,
48213,Henderson,Texas,"Henderson, Texas, US",82737,,,
48215,Hidalgo,Texas,"Hidalgo, Texas, US",868707,,,
48217,Hill,Texas,"Hill, Texas, US",36649,,,
48219,Hockley,Texas,"Hockley, Texas, US",23021,,,
48221,Hood,Texas,"Hood, Texas, US",61643,,,
48223,Hopkins,Texas,"Hopkins, Texas, US",37084,,,
48225,Houston,Texas,"Houston, Texas, US",22968,,,
48227,Howard,Texas,"Howard, Texas, US",36664,,,
48229,Hudspeth,Texas,"Hudspeth, Texas, US",4886,,,
48231,Hunt,Texas,"Hunt, Texas, US",98594,,,
48233,Hutchinson,Texas,"Hutchinson, Texas, US",20938,,,
48235,Irion,Texas,"Irion, Texas, US",1536,,,
48237,Jack,Texas,"Jack, Texas, US",8935,,,
48239,Jackson,Texas,"Jackson, Texas, US",14760,,,
48241,Jasper,Texas,"Jasper, Texas, US",35529,,,
48243,Jeff Davis,Texas,"Jeff Davis, Texas, US",2274,,,
48245,Jefferson,Texas,"Jefferson, Texas, US",251565,,,
48247,Jim Hogg,Texas,"Jim Hogg, Texas, US",5200,,,
48249,Jim Wells,Texas,"Jim Wells, Texas, US",40482,,,
48251,Johnson,Texas,"Johnson, Texas, US",175817,,,
48253,Jones,Texas,"Jones, Texas, US",20083,,,
48255,Karnes,Texas,"Karnes, Texas, US",15601,,,
48257,Kaufman,Texas,"Kaufman, Texas, US",136154,,,
48259,Kendall,Texas,"Kendall, Texas, US",47431,,,
48261,Kenedy,Texas,"Kenedy, Texas, US",404,,,
48263,Kent,Texas,"Kent, Texas, US",762,,,
48265,Kerr,Texas,"Kerr, Texas, US",52600,,,
48267,Kimble,Texas,"Kimble, Texas, US",4337,,,
48269,King,Texas,"King, Texas, US",272,,,
48271,Kinney,Texas,"Kinney, Texas, US",3667,,,
48273,Kleberg,Texas,"Kleberg, Texas, US",30680,,,
48275,Knox,Texas,"Knox, Texas, US",3664,,,
48277,Lamar,Texas,"Lamar, Texas, US",49859,,,
48279,Lamb,Texas,"Lamb, Texas, US",12893,,,
48281,Lampasas,Texas,"Lampasas, Texas, US",21428,,,
48283,La Salle,Texas,"La Salle, Texas, US",7520,,,
48285,Lavaca,Texas,"Lavaca, Texas, US",20154,,,
48287,Lee,Texas,"Lee, Texas, US",17239,,,
48289,Leon,Texas,"Leon, Texas, US",17404,,,
48291,Liberty,Texas,"Liberty, Texas, US",88219,,,
48293,Limestone,Texas,"Limestone, Texas, US",23437,,,
48295,Lipscomb,Texas,"Lipscomb, Texas, US",3233,,,
48297,Live Oak,Texas,"Live Oak, Texas, US",12207,,,
48299,Llano,Texas,"Llano, Texas, US",21795,,,
48301,Loving,Texas,"Loving, Texas, US",169,,,
48303,Lubbock,Texas,"Lubbock, Texas, US",310569,,,
48305,Lynn,Texas,"Lynn, Texas, US",5951,,,
48307,McCulloch,Texas,"McCulloch, Texas, US",7984,,,
48309,McLennan,Texas,"McLennan, Texas, US",256623,,,
48311,McMullen,Texas,"McMullen, Texas, US",743,,,
48313,Madison,Texas,"Madison, Texas, US",14284,,,
48315,Marion,Texas,"Marion, Texas, US",9854,,,
48317,Martin,Texas,"Martin, Texas, US",5771,,,
48319,Mason,Texas,"Mason, Texas, US",4274,,,
48321,Matagorda,Texas,"Matagorda, Texas, US",36643,,,
48323,Maverick,Texas,"Maverick, Texas, US",58722,,,
48325,Medina,Texas,"Medina, Texas, US",51584,,,
48327,Menard,Texas,"Menard, Texas, US",2138,,,
48329,Midland,Texas,"Midland, Texas, US",176832,,,
48331,Milam,Texas,"Milam, Texas, US",24823,,,
48333,Mills,Texas,"Mills, Texas, US",4873,,,
48335,Mitchell,Texas,"Mitchell, Texas, US",8545,,,
48337,Montague,Texas,"Montague, Texas, US",19818,,,
48339,Montgomery,Texas,"Montgomery, Texas, US",607391,,,
48341,Moore,Texas,"Moore, Texas, US",20940,,,
48343,Morris,Texas,"Morris, Texas, US",12388,,,
48345,Motley,Texas,"Motley, Texas, US",1200,,,
48347,Nacogdoches,Texas,"Nacogdoches, Texas, US",65204,,,
48349,Navarro,Texas,"Navarro, Texas, US",50113,,,
48351,Newton,Texas,"Newton, Texas, US",13595,,,
48353,Nolan,Texas,"Nolan, Texas, US",14714,,,
48355,Nueces,Texas,"Nueces, Texas, US",362294,,,
48357,Ochiltree,Texas,"Ochiltree, Texas, US",9836,,,
48359,Oldham,Texas,"Oldham, Texas, US",2112,,,
48361,Orange,Texas,"Orange, Texas, US",83396,,,
48363,Palo Pinto,Texas,"Palo Pinto, Texas, US",29189,,,
48365,Panola,Texas,"Panola, Texas, US",23194,,,
48367,Parker,Texas,"Parker, Texas, US",142878,,,
48369,Parmer,Texas,"Parmer, Texas, US",9605,,,
48371,Pecos,Texas,"Pecos, Texas, US",15823,,,
48373,Polk,Texas,"Polk, Texas, US",51353,,,
48375,Potter,Texas,"Potter, Texas, US",117415,,,
48377,Presidio,Texas,"Presidio, Texas, US",6704,,,
48379,Rains,Texas,"Rains, Texas, US",12514,,,
48381,Randall,Texas,"Randall, Texas, US",137713,,,
48383,Reagan,Texas,"Reagan, Texas, US",3849,,,
48385,Real,Texas,"Real, Texas, US",3452,,,
48387,Red River,Texas,"Red River, Texas, US",12023,,,
48389,Reeves,Texas,"Reeves, Texas, US",15976,,,
48391,Refugio,Texas,"Refugio, Texas, US",6948,,,
48393,Roberts,Texas,"Roberts, Texas, US",854,,,
48395,Robertson,Texas,"Robertson, Texas, US",17074,,,
48397,Rockwall,Texas,"Rockwall, Texas, US",104915,,,
48399,Runnels,Texas,"Runnels, Texas, US",10264,,,
48401,Rusk,Texas,"Rusk, Texas, US",54406,,,
48403,Sabine,Texas,"Sabine, Texas, US",10542,,,
48405,San Augustine,Texas,"San Augustine, Texas, US",8237,,,
48407,San Jacinto,Texas,"San Jacinto, Texas, US",28859,,,
48409,San Patricio,Texas,"San Patricio, Texas, US",66730,,,
48411,San Saba,Texas,"San Saba, Texas, US",6055,,,
48413,Schleicher,Texas,"Schleicher, Texas, US",2793,,,
48415,Scurry,Texas,"Scurry, Texas, US",16703,,,
48417,Shackelford,Texas,"Shackelford, Texas, US",3265,,,
48419,Shelby,Texas,"Shelby, Texas, US",25274,,,
48421,Sherman,Texas,"Sherman, Texas, US",3022,,,
48423,Smith,Texas,"Smith, Texas, US",232751,,,
48425,Somervell,Texas,"Somervell, Texas, US",9128,,,
48427,Starr,Texas,"Starr, Texas, US",64633,,,
48429,Stephens,Texas,"Stephens, Texas, US",9366,,,
48431,Sterling,Texas,"Sterling, Texas, US",1291,,,
48433,Stonewall,Texas,"Stonewall, Texas, US",1350,,,
48435,Sutton,Texas,"Sutton, Texas, US",3776,,,
48437,Swisher,Texas,"Swisher, Texas, US",7397,,,
48439,Tarrant,Texas,"Tarrant, Texas, US",2102515,,,
48441,Taylor,Texas,"Taylor, Texas, US",138034,,,
48443,Terrell,Texas,"Terrell, Texas, US",776,,,
48445,Terry,Texas,"Terry, Texas, US",12337,,,
48447,Throckmorton,Texas,"Throckmorton, Texas, US",1501,,,
48449,Titus,Texas,"Titus, Texas, US",32750,,,
48451,Tom Green,Texas,"Tom Green, Texas, US",119200,,,
48453,Travis,Texas,"Travis, Texas, US",1273954,,,
48455,Trinity,Texas,"Trinity, Texas, US",14651,,,
48457,Tyler,Texas,"Tyler, Texas, US",21672,,,
48459,Upshur,Texas,"Upshur, Texas, US",41753,,,
48461,Upton,Texas,"Upton, Texas, US",3657,,,
48463,Uvalde,Texas,"Uvalde, Texas, US",26741,,,
48465,Val Verde,Texas,"Val Verde, Texas, US",49025,,,
48467,Van Zandt,Texas,"Van Zandt, Texas, US",56590,,,
48469,Victoria,Texas,"Victoria, Texas, US",92084,,,
48471,Walker,Texas,"Walker, Texas, US",72971,,,
48473,Waller,Texas,"Waller, Texas, US",55246,,,
48475,Ward,Texas,"Ward, Texas, US",11998,,,
48477,Washington,Texas,"Washington, Texas, US",35882,,,
48479,Webb,Texas,"Webb, Texas, US",276652,,,
48481,Wharton,Texas,"Wharton, Texas, US",41556,,,
48483,Wheeler,Texas,"Wheeler, Texas, US",5056,,,
48485,Wichita,Texas,"Wichita, Texas, US",132230,,,
48487,Wilbarger,Texas,"Wilbarger, Texas, US",12769,,,
48489,Willacy,Texas,"Willacy, Texas, US",21358,,,
48491,Williamson,Texas,"Williamson, Texas, US",590551,,,
48493,Wilson,Texas,"Wilson, Texas, US",51070,,,
48495,Winkler,Texas,"Winkler, Texas, US",8010,,,
48497,Wise,Texas,"Wise, Texas, US",69984,,,
48499,Wood,Texas,"Wood, Texas, US",45539,,,
48501,Yoakum,Texas,"Yoakum, Texas, US",8713,,,
48503,Young,Texas,"Young, Texas, US",18010,,,
48505,Zapata,Texas,"Zapata, Texas, US",14179,,,
48507,Zavala,Texas,"Zavala, Texas, US",11840,,,
49001,Beaver,Utah,"Beaver, Utah, US",6710,,,
49003,Box Elder,Utah,"Box Elder, Utah, US",56046,,,
49005,Cache,Utah,"Cache, Utah, US",128289,,,
49007,Carbon,Utah,"Carbon, Utah, US",20463,,,
49009,Daggett,Utah,"Daggett, Utah, US",950,,,
49011,Davis,Utah,"Davis, Utah, US",355481,,,
49013,Duchesne,Utah,"Duchesne, Utah, US",19938,,,
49015,Emery,Utah,"Emery, Utah, US",10012,,,
49017,Garfield,Utah,"Garfield, Utah, US",5051,,,
49019,Grand,Utah,"Grand, Utah, US",9754,,,
49021,Iron,Utah,"Iron, Utah, US",54839,,,
49023,Juab,Utah,"Juab, Utah, US",12017,,,
49025,Kane,Utah,"Kane, Utah, US",7886,,,
49027,Millard,Utah,"Millard, Utah, US",13188,,,
49029,Morgan,Utah,"Morgan, Utah, US",12124,,,
49031,Piute,Utah,"Piute, Utah, US",1479,,,
49033,Rich,Utah,"Rich, Utah, US",2483,,,
49035,Salt Lake,Utah,"Salt Lake, Utah, US",1160437,,,
49037,San Juan,Utah,"San Juan, Utah, US",15308,,,
49039,Sanpete,Utah,"Sanpete, Utah, US",30939,,,
49041,Sevier,Utah,"Sevier, Utah, US",21620,,,
49043,Summit,Utah,"Summit, Utah, US",42145,,,
49045,Tooele,Utah,"Tooele, Utah, US",72259,,,
49047,Uintah,Utah,"Uintah, Utah, US",35734,,,
49049,Utah,Utah,"Utah, Utah, US",636235,,,
49051,Wasatch,Utah,"Wasatch, Utah, US",34091,,,
49053,Washington,Utah,"Washington,Utah,US",177556,,,
49055,Wayne,Utah,"Wayne, Utah, US",2711,,,
49057,Weber,Utah,"Weber,Utah,US",260213,,,
50001,Addison,Vermont,"Addison, Vermont, US",36777,,,
50003,Bennington,Vermont,"Bennington, Vermont, US",35470,,,
50005,Caledonia,Vermont,"Caledonia, Vermont, US",29993,,,
50007,Chittenden,Vermont,"Chittenden, Vermont, US",163774,,,
50009,Essex,Vermont,"Essex, Vermont, US",6163,,,
50011,Franklin,Vermont,"Franklin, Vermont, US",49402,,,
50013,Grand Isle,Vermont,"Grand Isle, Vermont, US",7235,,,
50015,Lamoille,Vermont,"Lamoille, Vermont, US",25362,,,
50017,Orange,Vermont,"Orange, Vermont, US",28892,,,
50019,Orleans,Vermont,"Orleans, Vermont, US",27037,,,
50021,Rutland,Vermont,"Rutland, Vermont, US",58191,,,
50023,Washington,Vermont,"Washington, Vermont, US",58409,,,
50025,Windham,Vermont,"Windham, Vermont, US",42222,,,
50027,Windsor,Vermont,"Windsor, Vermont, US",55062,,,
51001,Accomack,Virginia,"Accomack, Virginia, US",32316,,,
51003,Albemarle,Virginia,"Albemarle, Virginia, US",109330,,,
51005,Alleghany,Virginia,"Alleghany, Virginia, US",14860,,,
51007,Amelia,Virginia,"Amelia, Virginia, US",13145,,,
51009,Amherst,Virginia,"Amherst, Virginia, US",31605,,,
51011,Appomattox,Virginia,"Appomattox, Virginia, US",15911,,,
51013,Arlington,Virginia,"Arlington, Virginia, US",236842,,,
51015,Augusta,Virginia,"Augusta, Virginia, US",75558,,,
51017,Bath,Virginia,"Bath, Virginia, US",4147,,,
51019,Bedford,Virginia,"Bedford, Virginia, US",78997,,,
51021,Bland,Virginia,"Bland, Virginia, US",6280,,,
51023,Botetourt,Virginia,"Botetourt, Virginia, US",33419,,,
51025,Brunswick,Virginia,"Brunswick, Virginia, US",16231,,,
51027,Buchanan,Virginia,"Buchanan, Virginia, US",21004,,,
51029,Buckingham,Virginia,"Buckingham, Virginia, US",17148,,,
51031,Campbell,Virginia,"Campbell, Virginia, US",54885,,,
51033,Caroline,Virginia,"Caroline, Virginia, US",30725,,,
51035,Carroll,Virginia,"Carroll, Virginia, US",29791,,,
51036,Charles City,Virginia,"Charles City, Virginia, US",6963,,,
51037,Charlotte,Virginia,"Charlotte, Virginia, US",11880,,,
51041,Chesterfield,Virginia,"Chesterfield, Virginia, US",352802,,,
51043,Clarke,Virginia,"Clarke, Virginia, US",14619,,,
51045,Craig,Virginia,"Craig, Virginia, US",5131,,,
51047,Culpeper,Virginia,"Culpeper, Virginia, US",52605,,,
51049,Cumberland,Virginia,"Cumberland, Virginia, US",9932,,,
51051,Dickenson,Virginia,"Dickenson, Virginia, US",14318,,,
51053,Dinwiddie,Virginia,"Dinwiddie, Virginia, US",28544,,,
51057,Essex,Virginia,"Essex, Virginia, US",10953,,,
51059,Fairfax,Virginia,"Fairfax, Virginia, US",1147532,,,
51061,Fauquier,Virginia,"Fauquier, Virginia, US",71222,,,
51063,Floyd,Virginia,"Floyd, Virginia, US",15749,,,
51065,Fluvanna,Virginia,"Fluvanna, Virginia, US",27270,,,
51067,Franklin,Virginia,"Franklin, Virginia, US",56042,,,
51069,Frederick,Virginia,"Frederick, Virginia, US",89313,,,
51071,Giles,Virginia,"Giles, Virginia, US",16720,,,
51073,Gloucester,Virginia,"Gloucester, Virginia, US",37348,,,
51075,Goochland,Virginia,"Goochland, Virginia, US",23753,,,
51077,Grayson,Virginia,"Grayson, Virginia, US",15550,,,
51079,Greene,Virginia,"Greene, Virginia, US",19819,,,
51081,Greensville,Virginia,"Greensville, Virginia, US",11336,,,
51083,Halifax,Virginia,"Halifax, Virginia, US",33911,,,
51085,Hanover,Virginia,"Hanover, Virginia, US",107766,,,
51087,Henrico,Virginia,"Henrico, Virginia, US",330818,,,
51089,Henry,Virginia,"Henry, Virginia, US",50557,,,
51091,Highland,Virginia,"Highland, Virginia, US",2190,,,
51093,Isle of Wight,Virginia,"Isle of Wight, Virginia, US",37109,,,
51095,James City,Virginia,"James City, Virginia, US",76523,,,
51097,King and Queen,Virginia,"King and Queen, Virginia, US",7025,,,
51099,King George,Virginia,"King George, Virginia, US",26836,,,
51101,King William,Virginia,"King William, Virginia, US",17148,,,
51103,Lancaster,Virginia,"Lancaster, Virginia, US",10603,,,
51105,Lee,Virginia,"Lee, Virginia, US",23423,,,
51107,Loudoun,Virginia,"Loudoun, Virginia, US",413538,,,
51109,Louisa,Virginia,"Louisa, Virginia, US",37591,,,
51111,Lunenburg,Virginia,"Lunenburg, Virginia, US",12196,,,
51113,Madison,Virginia,"Madison, Virginia, US",13261,,,
51115,Mathews,Virginia,"Mathews, Virginia, US",8834,,,
51117,Mecklenburg,Virginia,"Mecklenburg, Virginia, US",30587,,,
51119,Middlesex,Virginia,"Middlesex, Virginia, US",10582,,,
51121,Montgomery,Virginia,"Montgomery, Virginia, US",98535,,,
51125,Nelson,Virginia,"Nelson, Virginia, US",14930,,,
51127,New Kent,Virginia,"New Kent, Virginia, US",23091,,,
51131,Northampton,Virginia,"Northampton, Virginia, US",11710,,,
51133,Northumberland,Virginia,"Northumberland, Virginia, US",12095,,,
51135,Nottoway,Virginia,"Nottoway, Virginia, US",15232,,,
51137,Orange,Virginia,"Orange, Virginia, US",37051,,,
51139,Page,Virginia,"Page, Virginia, US",23902,,,
51141,Patrick,Virginia,"Patrick, Virginia, US",17608,,,
51143,Pittsylvania,Virginia,"Pittsylvania, Virginia, US",60354,,,
51145,Powhatan,Virginia,"Powhatan, Virginia, US",29652,,,
51147,Prince Edward,Virginia,"Prince Edward, Virginia, US",22802,,,
51149,Prince George,Virginia,"Prince George, Virginia, US",38353,,,
51153,Prince William,Virginia,"Prince William, Virginia, US",470335,,,
51155,Pulaski,Virginia,"Pulaski, Virginia, US",34027,,,
51157,Rappahannock,Virginia,"Rappahannock, Virginia, US",7370,,,
51159,Richmond,Virginia,"Richmond, Virginia, US",9023,,,
51161,Roanoke,Virginia,"Roanoke, Virginia, US",94186,,,
51163,Rockbridge,Virginia,"Rockbridge, Virginia, US",22573,,,
51165,Rockingham,Virginia,"Rockingham, Virginia, US",81948,,,
51167,Russell,Virginia,"Russell, Virginia, US",26586,,,
51169,Scott,Virginia,"Scott, Virginia, US",21566,,,
51171,Shenandoah,Virginia,"Shenandoah, Virginia, US",43616,,,
51173,Smyth,Virginia,"Smyth, Virginia, US",30104,,,
51175,Southampton,Virginia,"Southampton, Virginia, US",17631,,,
51177,Spotsylvania,Virginia,"Spotsylvania, Virginia, US",136215,,,
51179,Stafford,Virginia,"Stafford, Virginia, US",152882,,,
51181,Surry,Virginia,"Surry, Virginia, US",6422,,,
51183,Sussex,Virginia,"Sussex, Virginia, US",11159,,,
51185,Tazewell,Virginia,"Tazewell, Virginia, US",40595,,,
51187,Warren,Virginia,"Warren, Virginia, US",40164,,,
51191,Washington,Virginia,"Washington, Virginia, US",53740,,,
51193,Westmoreland,Virginia,"Westmoreland, Virginia, US",18015,,,
51195,Wise,Virginia,"Wise, Virginia, US",37383,,,
51197,Wythe,Virginia,"Wythe, Virginia, US",28684,,,
51199,York,Virginia,"York, Virginia, US",68280,,,
51510,Alexandria,Virginia,"Alexandria, Virginia, US",159428,,,
51520,Bristol,Virginia,"Bristol, Virginia, US",16762,,,
51530,Buena Vista,Virginia,"Buena Vista, Virginia, US",6478,,,
51540,Charlottesville,Virginia,"Charlottesville, Virginia, US",47266,,,
51550,Chesapeake,Virginia,"Chesapeake, Virginia, US",244835,,,
51570,Colonial Heights,Virginia,"Colonial Heights, Virginia, US",17370,,,
51580,Covington,Virginia,"Covington, Virginia, US",5538,,,
51590,Danville,Virginia,"Danville, Virginia, US",40044,,,
51595,Emporia,Virginia,"Emporia, Virginia, US",5346,,,
51600,Fairfax City,Virginia,"Fairfax City, Virginia, US",24019,,,
51610,Falls Church,Virginia,"Falls Church, Virginia, US",14617,,,
51620,Franklin City,Virginia,"Franklin City, Virginia, US",7967,,,
51630,Fredericksburg,Virginia,"Fredericksburg, Virginia, US",29036,,,
51640,Galax,Virginia,"Galax, Virginia, US",6347,,,
51650,Hampton,Virginia,"Hampton, Virginia, US",134510,,,
51660,Harrisonburg,Virginia,"Harrisonburg, Virginia, US",53016,,,
51670,Hopewell,Virginia,"Hopewell, Virginia, US",22529,,,
51678,Lexington,Virginia,"Lexington, Virginia, US",7446,,,
51680,Lynchburg,Virginia,"Lynchburg, Virginia, US",82168,,,
51683,Manassas,Virginia,"Manassas,Virginia,US",41085,,,
51685,Manassas Park,Virginia,"Manassas Park, Virginia, US",17478,,,
51690,Martinsville,Virginia,"Martinsville, Virginia, US",12554,,,
51700,Newport News,Virginia,"Newport News, Virginia, US",179225,,,
51710,Norfolk,Virginia,"Norfolk, Virginia, US",242742,,,
51720,Norton,Virginia,"Norton, Virginia, US",3981,,,
51730,Petersburg,Virginia,"Petersburg, Virginia, US",31346,,,
51735,Poquoson,Virginia,"Poquoson, Virginia, US",12271,,,
51740,Portsmouth,Virginia,"Portsmouth, Virginia, US",94398,,,
51750,Radford,Virginia,"Radford, Virginia, US",18249,,,
51760,Richmond City,Virginia,"Richmond City, Virginia, US",230436,,,
51770,Roanoke City,Virginia,"Roanoke City, Virginia, US",99143,,,
51775,Salem,Virginia,"Salem, Virginia, US",25301,,,
51790,Staunton,Virginia,"Staunton, Virginia, US",24932,,,
51800,Suffolk,Virginia,"Suffolk, Virginia, US",92108,,,
51810,Virginia Beach,Virginia,"Virginia Beach, Virginia, US",449974,,,
51820,Waynesboro,Virginia,"Waynesboro, Virginia, US",22630,,,
51830,Williamsburg,Virginia,"Williamsburg, Virginia, US",14954,,,
51840,Winchester,Virginia,"Winchester, Virginia, US",28078,,,
53001,Adams,Washington,"Adams, Washington, US",19983,,,
53003,Asotin,Washington,"Asotin, Washington, US",22582,,,
53005,Benton,Washington,"Benton, Washington, US",204390,,,
53007,Chelan,Washington,"Chelan, Washington, US",77200,,,
53009,Clallam,Washington,"Clallam, Washington, US",77331,,,
53011,Clark,Washington,"Clark, Washington, US",488241,,,
53013,Columbia,Washington,"Columbia, Washington, US",3985,,,
53015,Cowlitz,Washington,"Cowlitz, Washington, US",110593,,,
53017,Douglas,Washington,"Douglas, Washington, US",43429,,,
53019,Ferry,Washington,"Ferry, Washington, US",7627,,,
53021,Franklin,Washington,"Franklin, Washington, US",95222,,,
53023,Garfield,Washington,"Garfield, Washington, US",2225,,,
53025,Grant,Washington,"Grant, Washington, US",97733,,,
53027,Grays Harbor,Washington,"Grays Harbor, Washington, US",75061,,,
53029,Island,Washington,"Island, Washington, US",85141,,,
53031,Jefferson,Washington,"Jefferson, Washington, US",32221,,,
53033,King,Washington,"King, Washington, US",2252782,,,
53035,Kitsap,Washington,"Kitsap, Washington, US",271473,,,
53037,Kittitas,Washington,"Kittitas, Washington, US",47935,,,
53039,Klickitat,Washington,"Klickitat, Washington, US",22425,,,
53041,Lewis,Washington,"Lewis, Washington, US",80707,,,
53043,Lincoln,Washington,"Lincoln, Washington, US",10939,,,
53045,Mason,Washington,"Mason, Washington, US",66768,,,
53047,Okanogan,Washington,"Okanogan, Washington, US",42243,,,
53049,Pacific,Washington,"Pacific, Washington, US",22471,,,
53051,Pend Oreille,Washington,"Pend Oreille, Washington, US",13724,,,
53053,Pierce,Washington,"Pierce, Washington, US",904980,,,
53055,San Juan,Washington,"San Juan, Washington, US",17582,,,
53057,Skagit,Washington,"Skagit, Washington, US",129205,,,
53059,Skamania,Washington,"Skamania, Washington, US",12083,,,
53061,Snohomish,Washington,"Snohomish, Washington, US",822083,,,
53063,Spokane,Washington,"Spokane, Washington, US",522798,,,
53065,Stevens,Washington,"Stevens, Washington, US",45723,,,
53067,Thurston,Washington,"Thurston, Washington, US",290536,,,
